21:14:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:07:46     all    6.34    0.00    0.75    0.67    0.00    0.00    0.00    0.00    0.00   92.24
22:07:47     all    6.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:07:48     all    6.84    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.24
22:07:49     all    6.94    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.22
22:07:50     all    6.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.33
22:07:51     all    6.43    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:07:52     all    6.51    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.49
22:07:53     all    6.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:07:54     all    6.68    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.48
22:07:55     all    6.76    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:07:56     all    6.52    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:07:57     all    6.92    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.16
22:07:58     all    6.34    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   92.58
22:07:59     all    7.42    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.74
22:08:00     all    7.02    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.15
22:08:01     all    6.59    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.58
22:08:02     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.83
22:08:03     all    7.01    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.16
22:08:04     all    6.26    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   92.74
22:08:05     all    6.26    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:08:06     all    6.60    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:08:07     all    6.60    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.56
22:08:08     all    6.02    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.14
22:08:09     all    6.50    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.58
22:08:10     all    7.27    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   91.73
22:08:11     all    6.02    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.15
22:08:12     all    6.42    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.75
22:08:13     all    6.18    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:08:14     all    5.85    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.40
22:08:15     all    6.86    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.30
22:08:16     all    6.09    0.00    0.83    0.25    0.00    0.00    0.00    0.00    0.00   92.83
22:08:17     all    6.76    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:08:18     all    6.42    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:08:19     all    6.44    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:08:20     all    6.18    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.98
22:08:21     all    6.27    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.98
22:08:22     all    6.27    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   92.73
22:08:23     all    6.44    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.81
22:08:24     all    6.44    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:08:25     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:08:26     all    6.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:08:27     all    6.69    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.47
22:08:28     all    6.42    0.00    0.92    0.25    0.00    0.00    0.00    0.00    0.00   92.41
22:08:29     all    6.10    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.06
22:08:30     all    6.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.81
22:08:31     all    6.61    0.00    0.84    0.42    0.00    0.00    0.00    0.00    0.00   92.13
22:08:32     all    5.93    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.23
22:08:33     all    6.60    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.48
22:08:34     all    6.27    0.00    0.84    0.25    0.00    0.00    0.00    0.00    0.00   92.65
22:08:35     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:08:36     all    6.26    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.83
22:08:37     all    7.01    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.07
22:08:38     all    6.43    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:08:39     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.66
22:08:40     all    6.52    0.00    0.75    0.17    0.00    0.00    0.00    0.00    0.00   92.56
22:08:41     all    6.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.91
22:08:42     all    6.43    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:08:43     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:08:44     all    7.17    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.08
22:08:45     all    6.69    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.47
22:08:46     all    6.61    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   92.39
22:08:47     all    6.76    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:08:48     all    6.27    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:08:49     all    6.93    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.23
22:08:50     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.83
22:08:51     all    6.52    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   92.48
22:08:52     all    6.42    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.66
22:08:53     all    6.10    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.15
22:08:54     all    6.76    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.24
22:08:55     all    7.08    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.08
22:08:56     all    6.85    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.40
22:08:57     all    6.18    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   92.82
22:08:58     all    6.17    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.92
22:08:59     all    6.18    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:09:00     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:09:01     all    6.09    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   93.08
22:09:02     all    6.18    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:09:03     all    6.61    0.00    0.75    0.17    0.00    0.00    0.00    0.00    0.00   92.47
22:09:04     all    6.33    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.75
22:09:05     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.83
22:09:06     all    6.59    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:09:07     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:09:08     all    6.17    0.00    0.83    0.25    0.00    0.00    0.00    0.00    0.00   92.74
22:09:09     all    6.03    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.14
22:09:10     all    6.01    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:09:11     all    6.10    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:09:12     all    6.25    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.83
22:09:13     all    6.26    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:09:14     all    6.42    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.58
22:09:15     all    6.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:09:16     all    6.34    0.00    0.92    0.67    0.00    0.00    0.00    0.00    0.00   92.08
22:09:17     all    7.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.06
22:09:18     all    6.93    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.23
22:09:19     all    6.26    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:09:20     all    6.27    0.00    0.84    0.25    0.00    0.00    0.00    0.00    0.00   92.65
22:09:21     all    6.26    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.91
22:09:22     all    6.68    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:09:23     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:09:24     all    6.44    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:09:25     all    6.59    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.58
22:09:26     all    6.76    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   92.15
22:09:27     all    6.93    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.23
22:09:28     all    6.35    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.90
22:09:29     all    7.50    0.00    0.92    0.08    0.00    0.00    0.00    0.00    0.00   91.50
22:09:30     all    6.77    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.47
22:09:31     all    6.60    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.48
22:09:32     all    6.93    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   91.98
22:09:33     all    6.93    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.15
22:09:34     all    7.51    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.49
22:09:35     all    6.84    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.40
22:09:36     all    6.75    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.42
22:09:37     all    6.34    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.65
22:09:38     all    5.93    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   93.23
22:09:39     all    6.59    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.57
22:09:40     all    6.68    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.49
22:09:41     all    6.26    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:09:42     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.66
22:09:43     all    6.61    0.00    0.75    0.17    0.00    0.00    0.00    0.00    0.00   92.47
22:09:44     all    6.42    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.58
22:09:45     all    6.93    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.23
22:09:46     all    6.52    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.64
22:09:47     all    7.19    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   91.97
22:09:48     all    6.43    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   92.57
22:09:49     all    6.43    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:09:50     all    6.26    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:09:51     all    6.43    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:09:52     all    7.00    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.17
22:09:53     all    6.77    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   92.22
22:09:54     all    6.09    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.16
22:09:55     all    6.68    0.00    0.83    0.08    0.00    0.00    0.00    0.00    0.00   92.40
22:09:56     all    7.10    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.98
22:09:57     all    6.86    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.22
22:09:58     all    6.35    0.00    0.75    0.08    0.00    0.00    0.00    0.00    0.00   92.81
22:09:59     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:10:00     all    6.77    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.47
22:10:01     all    6.33    0.00    0.83    0.42    0.00    0.00    0.00    0.00    0.00   92.42
22:10:02     all    6.61    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.64
22:10:03     all    6.68    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.40
22:10:04     all    6.33    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   92.58
22:10:05     all    6.69    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.47
22:10:06     all    6.59    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:10:07     all    6.43    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.73
22:10:08     all    6.69    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.47
22:10:09     all    6.52    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:10:10     all    6.92    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.08
22:10:11     all    6.27    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.98
22:10:12     all    6.43    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.74
22:10:13     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:10:14     all    6.92    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.16
22:10:15     all    7.02    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.23
22:10:16     all    6.77    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   92.15
22:10:17     all    7.17    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.08
22:10:18     all    6.09    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:10:19     all    6.43    0.00    0.67    0.08    0.00    0.00    0.00    0.00    0.00   92.82
22:10:20     all    6.60    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:10:21     all    7.09    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   91.83
22:10:22     all    6.85    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.40
22:10:23     all    6.52    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.56
22:10:24     all    6.59    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.57
22:10:25     all    6.27    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.89
22:10:26     all    6.01    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   93.16
22:10:27     all    6.77    0.00    0.84    0.17    0.00    0.00    0.00    0.00    0.00   92.23
22:10:28     all    6.18    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:10:29     all    6.68    0.00    0.83    0.08    0.00    0.00    0.00    0.00    0.00   92.40
22:10:30     all    6.85    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.31
22:10:31     all    6.35    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:10:32     all    6.17    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.99
22:10:33     all    7.02    0.00    0.92    0.08    0.00    0.00    0.00    0.00    0.00   91.98
22:10:34     all    6.68    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   92.40
22:10:35     all    6.51    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.65
22:10:36     all    6.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.07
22:10:37     all    6.34    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:10:38     all    6.43    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.82
22:10:39     all    6.18    0.00    0.83    0.17    0.00    0.00    0.00    0.00    0.00   92.82
